CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
28574,KAYLA,FLORES,5/19/1974,S,F,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
28575,LINDA,GUTIERREZ,9/4/1975,S,F,"$40,000 ",3,Partial College,Clerical,N
28576,SUNIL,UPPAL,4/6/1966,M,M,"$80,000 ",0,Graduate Degree,Skilled Manual,N
28577,AUSTIN,HARRIS,5/8/1966,M,M,"$80,000 ",0,Graduate Degree,Skilled Manual,N
28578,ZOE,ROGERS,10/8/1966,S,F,"$80,000 ",0,Graduate Degree,Skilled Manual,N
28579,GRACE,ROSS,6/18/1966,S,F,"$80,000 ",0,Graduate Degree,Skilled Manual,N
28580,AIMEE,LIU,1/6/1966,M,F,"$80,000 ",0,Graduate Degree,Skilled Manual,Y
28581,ALLISON,COLLINS,8/17/1954,S,F,"$20,000 ",2,Partial High School,Manual,N
28582,OLIVIA,HALL,8/26/1954,S,F,"$20,000 ",3,Partial High School,Clerical,N
28583,RYAN,LONG,2/25/1954,M,M,"$30,000 ",1,High School,Clerical,Y
28584,ROLANDO,SMITH,5/3/1954,M,F,"$30,000 ",1,High School,Clerical,Y
28585,JULIAN,RUSSELL,10/4/1954,S,M,"$30,000 ",1,High School,Clerical,N
28586,GABRIEL,DIAZ,7/23/1954,M,M,"$40,000 ",1,Partial College,Clerical,Y
28587,XAVIER,HARRIS,2/24/1954,M,M,"$40,000 ",1,Partial College,Clerical,Y
28588,EMMA,GRIFFIN,6/1/1954,M,F,"$40,000 ",1,Partial College,Clerical,Y
28589,JOHN,WALKER,12/16/1955,S,M,"$20,000 ",3,Partial High School,Clerical,N
28590,GABRIEL,JAI,7/18/1955,S,M,"$20,000 ",3,Partial High School,Clerical,N
28591,MARY,COLLINS,8/14/1955,S,F,"$20,000 ",3,Partial High School,Clerical,N
28592,ALYSSA,JOHNSON,7/24/1955,S,F,"$20,000 ",3,Partial High School,Clerical,N
28593,FAITH,PETERSON,1/7/1955,S,F,"$20,000 ",3,Partial High School,Clerical,N
28594,SYDNEY,COOPER,5/8/1955,S,F,"$20,000 ",3,Partial High School,Clerical,Y
28595,XAVIER,JAMES,2/9/1955,S,M,"$20,000 ",3,Partial High School,Clerical,N
28596,HALEY,BUTLER,10/5/1955,S,F,"$20,000 ",3,Partial High School,Clerical,N
28597,BRIANNA,HARRIS,6/26/1955,S,F,"$20,000 ",3,Partial High School,Clerical,N
28598,WYATT,RUSSELL,6/13/1955,M,M,"$30,000 ",1,High School,Clerical,Y
28599,STEPHANIE,PERRY,3/25/1955,S,F,"$30,000 ",1,High School,Clerical,N
28600,DESTINY,CLARK,2/26/1955,S,F,"$30,000 ",1,High School,Clerical,N
28601,CHRISTIAN,GONZALES,12/4/1955,S,M,"$30,000 ",1,High School,Clerical,N
28602,ISABELLA,MORGAN,4/10/1956,S,F,"$20,000 ",3,Partial High School,Clerical,N
28603,BRIAN,BELL,9/6/1956,M,M,"$20,000 ",3,Partial High School,Clerical,N
28604,ALLISON,JAMES,6/3/1956,S,F,"$20,000 ",3,Partial High School,Clerical,N
28606,JOSHUA,WILSON,4/4/1956,S,M,"$20,000 ",3,Partial High School,Clerical,N
28607,HUNTER,SHARMA,10/23/1956,S,M,"$20,000 ",3,Partial High School,Clerical,N
28608,BRIAN,RICHARDSON,4/2/1956,S,M,"$20,000 ",3,Partial High School,Clerical,N
28609,JOSE,HARRIS,10/12/1956,M,M,"$30,000 ",2,High School,Skilled Manual,N
28610,JACQUELINE,BAILEY,10/9/1956,M,F,"$30,000 ",2,High School,Skilled Manual,N
28611,CHRISTIAN,ALEXANDER,12/1/1956,S,M,"$30,000 ",2,High School,Skilled Manual,Y
28612,GABRIEL,ROBERTS,7/15/1956,S,M,"$30,000 ",2,High School,Skilled Manual,Y
28613,JAMES,CAMPBELL,6/20/1956,M,M,"$30,000 ",2,High School,Skilled Manual,Y
28614,LUIS,JENKINS,5/15/1957,S,M,"$20,000 ",2,Partial High School,Clerical,Y
28615,JONATHAN,FLORES,6/11/1957,M,M,"$20,000 ",2,Partial High School,Clerical,Y
28616,SARAH,HARRIS,7/8/1957,S,F,"$30,000 ",2,High School,Skilled Manual,Y
28617,NOAH,DAVIS,6/27/1957,S,M,"$30,000 ",2,High School,Skilled Manual,N
28618,KATELYN,BAILEY,9/22/1958,M,F,"$30,000 ",2,High School,Skilled Manual,Y
28619,BRIANNA,BAILEY,2/8/1958,M,F,"$30,000 ",2,High School,Skilled Manual,Y
28620,COLE,RICHARDSON,9/3/1958,M,M,"$30,000 ",2,High School,Skilled Manual,Y
28621,KRISTEN,LIU,9/25/1958,M,F,"$40,000 ",1,Partial College,Clerical,Y
28622,JULIA,COOPER,9/13/1958,M,F,"$40,000 ",1,Partial College,Clerical,Y
28623,MARCUS,TURNER,3/4/1958,M,M,"$40,000 ",1,Partial College,Clerical,N
28624,CARSON,JENKINS,7/25/1958,S,M,"$40,000 ",2,Partial College,Clerical,Y
28626,BAILEY,HERNANDEZ,2/24/1959,S,F,"$40,000 ",2,Partial College,Clerical,N
28627,EDWARD,COLLINS,6/22/1959,S,M,"$40,000 ",2,Partial College,Clerical,N
28628,COURTNEY,PHILLIPS,1/6/1959,S,F,"$40,000 ",2,Partial College,Clerical,N
28629,CYNTHIA,MADAN,8/6/1959,M,F,"$40,000 ",2,Partial College,Clerical,N
28630,JACK,ZIMMERMAN,11/13/1959,S,M,"$40,000 ",2,Partial College,Clerical,Y
28631,ISAIAH,PHILLIPS,9/19/1972,S,M,"$50,000 ",0,Graduate Degree,Skilled Manual,N
28632,KATHRYN,NATH,9/11/1973,M,F,"$40,000 ",0,Graduate Degree,Skilled Manual,Y
28633,CHRISTINA,HOWARD,7/26/1973,S,F,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
28634,NATHAN,MITCHELL,3/22/1973,S,M,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
28635,LEVI,GONZALEZ,2/7/1973,M,M,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
28636,VICTORIA,BRYANT,3/26/1973,M,F,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
28637,BRANDON,LEE,4/7/1973,M,M,"$40,000 ",1,Graduate Degree,Skilled Manual,N
28638,ALEXANDRA,THOMPSON,6/11/1973,S,F,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
28639,JACQUELINE,MORGAN,10/24/1973,M,F,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
28640,BRYCE,COOK,2/3/1972,S,M,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
28641,BRITTANY,BUTLER,1/16/1971,M,F,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
28642,LAUREN,WARD,7/5/1971,M,F,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
28643,XAVIER,GRAY,5/13/1971,M,M,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
28644,MARTHA,CHOW,11/3/1971,M,F,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
28645,MARTIN,FERNANDEZ,4/14/1971,M,M,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
28646,ALEXIS,MOORE,6/1/1972,M,F,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
28647,HANNAH,FOSTER,9/9/1972,M,F,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
28649,NATHAN,MARTINEZ,10/12/1972,S,M,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
28650,JESSICA,CLARK,2/6/1970,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y
28651,LAUREN,BROWN,2/10/1970,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y
28652,MARIAH,MURPHY,6/23/1970,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y
28653,GRACE,WILLIAMS,9/9/1970,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y
28654,MIGUEL,NELSON,7/8/1970,M,M,"$60,000 ",1,Graduate Degree,Professional,Y
28655,DEVIN,SMITH,12/2/1969,M,M,"$60,000 ",1,Bachelors,Skilled Manual,Y
28656,LUCAS,MURPHY,5/22/1969,M,M,"$60,000 ",2,Bachelors,Skilled Manual,N
28657,RYAN,HAYES,11/5/1969,S,M,"$60,000 ",2,Bachelors,Skilled Manual,Y
28658,JASMINE,BAILEY,5/20/1969,S,F,"$60,000 ",2,Bachelors,Skilled Manual,N
28659,VANESSA,SIMMONS,3/12/1969,S,F,"$60,000 ",1,Graduate Degree,Professional,Y
28660,JUSTIN,ANDERSON,11/15/1971,S,M,"$60,000 ",1,Graduate Degree,Professional,Y
28661,DALTON,WARD,4/10/1971,S,M,"$60,000 ",1,Graduate Degree,Professional,N
28662,ISAIAH,MURPHY,7/21/1971,S,M,"$70,000 ",3,Graduate Degree,Professional,N
28664,ASHLEE,SHARMA,10/26/1968,S,F,"$70,000 ",2,Bachelors,Skilled Manual,Y
28665,DONNA,ANAND,3/5/1968,M,F,"$70,000 ",2,Bachelors,Skilled Manual,Y
28666,KELVIN,ZHU,10/21/1968,M,M,"$70,000 ",2,Bachelors,Skilled Manual,Y
28667,DEVIN,WILLIAMS,12/27/1968,S,M,"$70,000 ",2,Bachelors,Skilled Manual,N
28668,JEREMY,PARKER,9/8/1967,S,M,"$40,000 ",0,Bachelors,Professional,N
28669,JORDAN,CARTER,7/9/1970,S,M,"$60,000 ",1,Graduate Degree,Professional,N
28670,JULIA,GONZALES,2/27/1970,M,F,"$60,000 ",2,Graduate Degree,Professional,Y
28671,GABRIELLE,RUSSELL,5/26/1970,M,F,"$70,000 ",3,Graduate Degree,Professional,N
28672,BLAKE,JOHNSON,9/27/1970,S,M,"$70,000 ",4,Graduate Degree,Professional,Y
28673,ARIANNA,REED,6/8/1970,M,F,"$70,000 ",4,Graduate Degree,Professional,N
28674,NATHAN,YANG,7/17/1970,M,M,"$80,000 ",2,Graduate Degree,Professional,Y
28675,ANGEL,MITCHELL,9/9/1967,S,M,"$60,000 ",2,Bachelors,Skilled Manual,Y
28676,ALEX,BAILEY,10/20/1967,S,M,"$60,000 ",2,Bachelors,Skilled Manual,N
28677,DAMIEN,TANG,8/13/1966,S,M,"$80,000 ",3,Bachelors,Skilled Manual,Y
28678,BEN,ADAMS,5/3/1966,S,M,"$80,000 ",3,Bachelors,Skilled Manual,N
28679,JULIAN,BRYANT,3/10/1966,S,M,"$60,000 ",0,Graduate Degree,Professional,N
28680,HANNAH,BROWN,10/9/1966,S,F,"$60,000 ",0,Graduate Degree,Professional,N
28681,VICTORIA,JOHNSON,3/18/1966,M,F,"$60,000 ",0,Graduate Degree,Professional,Y
28682,CASSIDY,PERRY,11/23/1966,M,F,"$60,000 ",0,Graduate Degree,Professional,Y
28683,MALLORY,MUNOZ,10/9/1970,S,F,"$10,000 ",1,High School,Manual,N
28684,KRISTI,SAUNDERS,12/12/1970,M,F,"$10,000 ",2,High School,Manual,Y
28685,MARSHALL,ZHU,3/16/1970,M,M,"$10,000 ",2,High School,Manual,Y
28686,SHEENA,JAI,3/23/1970,S,F,"$10,000 ",2,High School,Manual,Y
28687,JAVIER,GUTIERREZ,11/20/1970,S,M,"$10,000 ",2,High School,Manual,N
28688,MARGARET,YE,9/8/1970,S,F,"$30,000 ",0,Bachelors,Clerical,N
28689,KELVIN,ZHANG,5/27/1969,S,M,"$10,000 ",2,High School,Manual,Y
28690,CORY,CHANDRA,4/9/1970,S,M,"$30,000 ",0,Bachelors,Clerical,Y
28691,ALEJANDRO,ANDERSEN,7/12/1970,S,M,"$30,000 ",0,Bachelors,Clerical,N
28692,KRISTI,ROWE,11/25/1970,S,F,"$30,000 ",0,Bachelors,Clerical,N
28693,TAMARA,CHANDE,4/8/1970,S,F,"$30,000 ",0,Bachelors,Clerical,N
28694,LARRY,SUAREZ,7/17/1970,M,M,"$30,000 ",0,Bachelors,Clerical,Y
28695,MARIO,RAJI,8/25/1970,M,M,"$40,000 ",0,Graduate Degree,Clerical,Y
28696,ROBIN,NAVARRO,9/5/1970,S,F,"$40,000 ",0,Graduate Degree,Clerical,Y
28697,RAQUEL,GUTIERREZ,4/20/1970,M,F,"$40,000 ",0,Graduate Degree,Clerical,N
28698,KRISTINA,MADAN,4/22/1969,S,F,"$20,000 ",0,Partial College,Manual,Y
28699,LEAH,LU,9/14/1969,S,F,"$30,000 ",1,Bachelors,Clerical,Y
28700,SUMMER,GARCIA,4/22/1969,S,F,"$40,000 ",0,Graduate Degree,Clerical,N
28701,FELICIA,GILL,9/28/1969,S,F,"$40,000 ",0,Graduate Degree,Clerical,N
28702,DANNY,MARTIN,8/6/1969,S,M,"$60,000 ",0,Graduate Degree,Skilled Manual,N
28703,FELICIA,SUAREZ,5/8/1969,M,F,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
28704,ROY,RUIZ,3/5/1969,M,M,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
28705,ASHLEY,POWELL,2/17/1952,S,F,"$10,000 ",3,Partial College,Manual,N
28706,REGINALD,ASHE,8/9/1952,S,M,"$10,000 ",3,Partial College,Manual,Y
28707,SHARON,RAJE,4/27/1951,S,F,"$10,000 ",3,Partial College,Manual,N
28708,DARRYL,SUN,9/9/1951,S,M,"$20,000 ",2,Partial College,Manual,N
28709,STEFANIE,GONZALEZ,7/8/1951,S,F,"$20,000 ",2,Partial College,Manual,N
28710,TYRONE,VAZQUEZ,7/18/1953,M,M,"$10,000 ",2,High School,Manual,Y
28711,REBEKAH,TORRES,11/25/1968,M,F,"$30,000 ",1,Bachelors,Clerical,Y
28712,GREGORY,GOEL,12/6/1968,S,M,"$30,000 ",1,Bachelors,Clerical,N
28714,ARTURO,GAO,6/21/1966,S,M,"$90,000 ",2,Bachelors,Professional,Y
28715,MARIA,FOSTER,9/19/1965,S,F,"$60,000 ",2,Bachelors,Professional,Y
28716,DARREN,GARCIA,7/9/1965,S,M,"$60,000 ",3,Bachelors,Professional,Y
28717,CALVIN,ANAND,7/21/1965,M,M,"$60,000 ",3,Bachelors,Professional,Y
28718,CASSANDRA,RAMAN,3/26/1965,M,F,"$60,000 ",3,Bachelors,Professional,N
28719,NEIL,VAZQUEZ,4/18/1968,S,M,"$70,000 ",0,Bachelors,Professional,N
28720,CANDICE,LIU,5/28/1965,S,F,"$70,000 ",0,Bachelors,Professional,Y
28721,JACLYN,LIN,9/3/1964,M,F,"$60,000 ",3,Bachelors,Professional,N
28722,CARMEN,STONE,11/22/1973,S,F,"$20,000 ",0,Partial High School,Manual,N
28723,RYAN,YANG,10/23/1973,S,M,"$30,000 ",0,Partial College,Clerical,N
28724,MARVIN,NAVARRO,10/7/1974,S,M,"$30,000 ",0,Partial College,Clerical,N
28725,EDWARD,JENKINS,10/10/1974,S,M,"$30,000 ",0,Partial College,Clerical,Y
28726,KELLI,LIANG,6/16/1980,S,F,"$20,000 ",0,Partial High School,Manual,N
28727,BRETT,MADAN,11/1/1980,S,M,"$20,000 ",0,Partial High School,Manual,N
28728,DYLAN,LONG,2/12/1980,S,M,"$20,000 ",0,Partial High School,Manual,N
28729,HEATHER,SUN,8/16/1980,S,F,"$20,000 ",0,Partial High School,Manual,Y
28730,NICOLE,ROBINSON,10/20/1979,S,F,"$30,000 ",0,Partial College,Clerical,N
28731,JERMAINE,SUBRAM,3/16/1974,S,M,"$30,000 ",0,High School,Manual,N
28732,BIANCA,YANG,3/20/1974,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y
28733,DIANA,RAMOS,10/1/1974,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y
28734,BRIANA,MORENO,5/15/1974,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y
28735,KIMBERLY,MORGAN,10/6/1973,S,F,"$30,000 ",0,High School,Manual,N
28736,PAULA,NAVARRO,4/23/1973,S,F,"$30,000 ",0,High School,Manual,N
28737,EUGENE,LIN,3/22/1972,S,M,"$10,000 ",0,Partial High School,Manual,N
28738,LORI,ROMERO,3/23/1972,M,F,"$20,000 ",0,Partial High School,Manual,Y
28739,MYA,PERRY,3/22/1973,S,F,"$30,000 ",0,High School,Manual,N
28740,ALISHA,ALAN,4/5/1973,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y
28741,BRUCE,DOMINGUEZ,10/21/1973,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y
28742,ERICK,VANCE,2/26/1973,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y
28743,KELLY,WOOD,5/18/1915,S,F,"$20,000 ",2,Partial High School,Manual,N
28744,JENNY,XU,7/5/1972,S,F,"$30,000 ",0,High School,Manual,N
28745,GEOFFREY,RANA,8/25/1971,S,M,"$10,000 ",0,Partial High School,Manual,N
28746,JUAN,RUIZ,11/6/1971,M,M,"$10,000 ",0,Partial High School,Manual,Y
28747,ARTHUR,GONZALEZ,5/28/1971,M,M,"$10,000 ",0,Partial High School,Manual,N
28748,KELLY,WASHINGTON,10/5/1971,S,F,"$10,000 ",0,Partial High School,Manual,N
28749,FRANKLIN,ZHOU,10/8/1972,S,M,"$30,000 ",0,High School,Manual,N
28750,ANDY,ROMERO,12/22/1972,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y
28751,JOE,BELSON,5/28/1972,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y
28752,ANDRE,SUBRAM,11/17/1972,S,M,"$40,000 ",1,Partial College,Clerical,N
28753,KRISTINE,CARLSON,7/9/1971,S,F,"$20,000 ",0,Partial High School,Manual,N
28754,CHAD,NARA,4/25/1971,S,M,"$20,000 ",0,Partial High School,Manual,Y
28755,RAYMOND,GONZALEZ,5/25/1971,S,M,"$30,000 ",0,High School,Manual,Y
28756,STACEY,HEE,6/1/1970,S,F,"$40,000 ",2,Partial College,Clerical,Y
28757,RONALD,RODRIGUEZ,9/20/1971,M,M,"$40,000 ",2,Partial College,Clerical,Y
28758,TROY,RODRIGUEZ,8/8/1971,M,M,"$40,000 ",2,Partial College,Clerical,Y
28759,MELISSA,RIVERA,4/3/1971,S,F,"$40,000 ",2,Partial College,Clerical,Y
28760,LUCAS,HALL,11/20/1975,M,M,"$40,000 ",3,Partial College,Clerical,Y
28761,ROBERT,CAMPBELL,10/19/1975,S,M,"$40,000 ",3,Partial College,Clerical,N
28762,AARON,HENDERSON,11/12/1974,M,M,"$40,000 ",3,Partial College,Clerical,Y
28763,MOHAMED,PAL,7/23/1974,S,F,"$40,000 ",3,Partial College,Clerical,Y
28764,FRANK,RUBIO,2/10/1974,S,M,"$40,000 ",3,Partial College,Clerical,N
28765,ABIGAIL,GONZALES,2/25/1974,M,F,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
28766,JOE,ALONSO,2/3/1975,S,M,"$40,000 ",3,Partial College,Clerical,Y
28767,GILBERT,HU,8/27/1975,M,M,"$40,000 ",3,Partial College,Clerical,Y
28768,EMMANUEL,RODRIGUEZ,7/4/1966,S,M,"$80,000 ",0,Graduate Degree,Skilled Manual,N
28769,BRIANNA,FOSTER,9/7/1966,S,F,"$80,000 ",0,Graduate Degree,Skilled Manual,Y
28770,SEBASTIAN,JAMES,7/2/1966,M,M,"$80,000 ",0,Graduate Degree,Skilled Manual,Y
28771,KATHERINE,RUSSELL,8/8/1954,S,F,"$20,000 ",3,Partial High School,Manual,N
28772,ERIC,HUGHES,4/27/1954,M,M,"$30,000 ",1,High School,Clerical,Y
28773,GERALD,MALHOTRA,9/27/1954,S,M,"$30,000 ",1,High School,Clerical,N
28774,LATASHA,ROWE,5/21/1954,M,F,"$30,000 ",1,High School,Clerical,Y
28775,MORGAN,ANDERSON,5/26/1954,M,F,"$40,000 ",1,Partial College,Clerical,Y
28776,ABIGAIL,MORRIS,10/11/1955,S,F,"$20,000 ",3,Partial High School,Clerical,Y
28777,BRITTANY,WOOD,6/17/1955,S,F,"$20,000 ",3,Partial High School,Clerical,Y
28778,MAURICE,SHARMA,9/10/1955,M,M,"$30,000 ",1,High School,Clerical,Y
28779,MORGAN,REED,4/15/1955,S,F,"$30,000 ",1,High School,Clerical,N
28780,MELISSA,GRIFFIN,1/7/1956,M,F,"$20,000 ",3,Partial High School,Clerical,N
28781,ALEX,COLLINS,5/15/1956,S,M,"$20,000 ",3,Partial High School,Clerical,N
28782,CODY,HOWARD,3/11/1956,M,M,"$30,000 ",2,High School,Skilled Manual,Y
28783,MAKAYLA,RIVERA,7/6/1957,M,F,"$20,000 ",2,Partial High School,Clerical,Y
28784,BRIANA,GOMEZ,12/22/1957,M,F,"$20,000 ",2,Partial High School,Clerical,Y
28785,JOSE,FOSTER,8/28/1957,S,M,"$20,000 ",2,Partial High School,Clerical,Y
28786,ERICK,PRASAD,7/23/1957,M,M,"$20,000 ",2,Partial High School,Clerical,N
28787,GABRIELLE,WOOD,4/5/1957,M,F,"$20,000 ",2,Partial High School,Clerical,N
28788,DOMINIQUE,MARTINEZ,10/9/1957,M,F,"$30,000 ",2,High School,Skilled Manual,Y
28789,ELIJAH,ZHANG,3/11/1957,S,M,"$30,000 ",2,High School,Skilled Manual,Y
28790,SETH,HOWARD,8/10/1958,S,M,"$30,000 ",2,High School,Skilled Manual,Y
28791,RICHARD,JOHNSTON,7/5/1958,M,M,"$40,000 ",1,Partial College,Clerical,Y
28792,HENRY,STONE,3/9/1958,S,M,"$40,000 ",2,Partial College,Clerical,Y
28793,ALEXANDER,JACKSON,5/14/1958,M,NA,"$40,000 ",2,Partial College,Clerical,N
28794,JUAN,COOPER,11/1/1959,S,M,"$40,000 ",2,Partial College,Clerical,N
28795,JESSE,ALLEN,1/14/1959,S,M,"$40,000 ",2,Partial College,Clerical,N
28796,CAMERON,COLEMAN,10/25/1959,M,M,"$40,000 ",2,Partial College,Clerical,N
28797,ALEXANDRA,WOOD,10/18/1959,S,F,"$40,000 ",2,Partial College,Clerical,N
28798,TIMOTHY,PHILLIPS,6/17/1959,S,M,"$40,000 ",2,Partial College,Clerical,N
28799,AMBER,NELSON,6/14/1959,S,F,"$40,000 ",2,Partial College,Clerical,N
28800,MASON,SANCHEZ,3/7/1959,S,M,"$40,000 ",2,Partial College,Clerical,N
28801,KATELYN,HALL,8/13/1972,S,F,"$60,000 ",0,Graduate Degree,Skilled Manual,N
28802,ALLISON,NELSON,9/16/1972,M,F,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
28803,GABRIELLA,EDWARDS,1/4/1972,S,F,"$60,000 ",0,Graduate Degree,Skilled Manual,N
28804,WYATT,ALLEN,12/13/1972,S,M,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
28805,MARISSA,BENNETT,8/20/1972,M,F,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
28806,RANDALL,HERNANDEZ,11/19/1973,S,M,"$40,000 ",0,Graduate Degree,Skilled Manual,N
28807,MARIA,COX,9/12/1973,M,F,"$40,000 ",0,Graduate Degree,Skilled Manual,Y
28808,TRINITY,WATSON,11/19/1973,S,F,"$40,000 ",0,Graduate Degree,Skilled Manual,N
28809,ISAAC,COOPER,9/20/1973,M,M,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
28810,KAYLEE,BLUE,4/17/1973,M,F,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
28811,CALEB,PHILLIPS,2/12/1973,M,M,"$40,000 ",1,Graduate Degree,Skilled Manual,N
28812,BRIANNA,WATSON,4/21/1973,M,F,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
28813,CAMERON,WASHINGTON,11/6/1971,M,M,"$40,000 ",4,High School,Skilled Manual,Y
28814,ANNA,BUTLER,3/22/1971,M,F,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
28815,LAUREN,JAMES,4/25/1971,M,F,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
28816,JESSICA,COX,7/14/1971,S,F,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
28817,JAMES,LEE,9/12/1971,M,M,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
28818,DWAYNE,HERNANDEZ,5/2/1972,M,M,"$60,000 ",1,Graduate Degree,Skilled Manual,N
28819,GRACE,BENNETT,10/11/1972,M,F,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
28820,NAOMI,ALVAREZ,7/20/1972,M,F,"$60,000 ",1,Bachelors,Skilled Manual,Y
28821,BLAKE,JACKSON,7/20/1972,M,M,"$60,000 ",1,Bachelors,Skilled Manual,Y
28822,AMANDA,ALEXANDER,7/19/1972,M,F,"$60,000 ",1,Bachelors,Skilled Manual,Y
28823,XAVIER,BROWN,11/17/1972,M,M,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
28824,BRANDON,GONZALES,11/8/1972,S,M,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
28825,CALEB,HERNANDEZ,8/4/1972,M,M,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
28826,JACK,SHARMA,7/13/1972,M,M,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
28827,JOSHUA,ROBINSON,3/26/1972,M,M,"$60,000 ",1,Graduate Degree,Professional,Y
28828,ANDREA,MURPHY,10/24/1972,S,F,"$70,000 ",2,Graduate Degree,Professional,Y
28829,ROBERT,BRYANT,2/15/1970,M,M,"$40,000 ",1,Bachelors,Skilled Manual,N
28830,MATTHEW,SMITH,6/23/1970,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y
28831,ELIZABETH,HARRIS,1/15/1970,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y
28832,JOSEPH,RODRIGUEZ,5/5/1970,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y
28833,ABIGAIL,HARRIS,11/3/1969,M,F,"$60,000 ",1,Bachelors,Skilled Manual,Y
28834,NATALIE,HILL,4/28/1969,M,F,"$60,000 ",2,Bachelors,Skilled Manual,Y
28835,ELIJAH,PHILLIPS,3/25/1969,S,M,"$60,000 ",2,Bachelors,Skilled Manual,N
28836,LAUREN,COOK,8/8/1971,S,F,"$60,000 ",1,Graduate Degree,Professional,N
28837,VICTORIA,RODRIGUEZ,10/20/1971,M,F,"$60,000 ",1,Graduate Degree,Professional,N
28838,JASMINE,ROSS,10/26/1971,S,F,"$60,000 ",1,Graduate Degree,Professional,N
28839,CONNOR,PARKER,4/13/1971,M,M,"$60,000 ",1,Graduate Degree,Professional,Y
28840,VALERIE,HARRISON,7/12/1971,S,F,"$70,000 ",2,Graduate Degree,Professional,N
28841,SAMUEL,GONZALES,11/6/1971,M,M,"$70,000 ",2,Graduate Degree,Professional,Y
28842,NICOLE,BAILEY,5/20/1971,M,F,"$70,000 ",3,Graduate Degree,Professional,Y
28843,CHLOE,PRICE,1/21/1969,M,F,"$60,000 ",1,Graduate Degree,Professional,Y
28844,EMMA,RIVERA,4/24/1968,S,F,"$70,000 ",2,Bachelors,Skilled Manual,Y
28845,KAITLYN,SIMMONS,11/7/1968,S,F,"$70,000 ",2,Bachelors,Skilled Manual,Y
28846,CYNTHIA,LOPEZ,11/14/1968,S,F,"$70,000 ",2,Bachelors,Skilled Manual,N
28847,CARLY,XU,5/23/1968,S,F,"$70,000 ",2,Bachelors,Skilled Manual,Y
28848,JUSTIN,BUTLER,7/26/1967,S,M,"$40,000 ",0,Bachelors,Professional,N
28849,GARRETT,MURPHY,10/23/1967,S,M,"$40,000 ",0,Bachelors,Professional,N
28850,NELSON,HERNANDEZ,11/4/1970,S,M,"$60,000 ",1,Graduate Degree,Professional,N
28851,MIGUEL,MITCHELL,1/27/1970,S,M,"$60,000 ",2,Graduate Degree,Professional,N
28852,MARIAH,WATSON,9/7/1970,M,F,"$60,000 ",2,Graduate Degree,Professional,Y
28853,MIGUEL,DAVIS,10/6/1970,M,M,"$60,000 ",2,Graduate Degree,Professional,Y
